t,$0$,$0.5\beta^\star$,$0.8\beta^\star$,$0.9\beta^\star$,$\beta^\star$,$\frac{\beta^\star + \beta_{c}}{2}$,$\beta_{c}$,$\beta_t$
362,0.11129775103414322,0.025316959436069788,0.001307652910527327,0.0003161221944556575,0.00034942040897836243,0.00035220267959715614,0.9999852261383667,0.00034942065345426436
363,0.11019626416242438,0.02495854324215949,0.0012754669559289229,0.0003168804269278893,0.0003498493654426389,0.00035290678010919805,0.9999963315869601,0.0003498495486814556
364,0.10910433031795407,0.024603782809754723,0.001242493499529741,0.0003206633437996497,0.0003541874531119082,0.0003578974715703623,0.9999855342294331,0.0003541875723078039
365,0.10802327372910102,0.024254223257675112,0.0012104024820322687,0.00032500247678109216,0.0003594359952577188,0.0003632730410627901,0.9999856987484897,0.0003594360700793257
366,0.10695487414951727,0.023912087166044118,0.001181515678330087,0.0003263734165213179,0.00036237914893588855,0.0003670202003930996,0.9999964686051298,0.0003623789937726261
367,0.10589540299932343,0.02357372620765118,0.0011528167960389907,0.0003284373711038682,0.0003653764930554453,0.0003706390977027034,0.9999860497332668,0.0003653761890616994
368,0.10484785322807604,0.023241896500821257,0.001126595740554856,0.0003287138532898774,0.00036545605897191595,0.00037085443543069047,0.9999862436222138,0.00036545566203220937
369,0.10380956602384128,0.022913797669328346,0.001100391012789715,0.00032938417250464935,0.00036626225878331244,0.000372592224666126,0.9999965989330439,0.00036626166575344325
370,0.10278010120072568,0.022588804065189455,0.0010732828551244665,0.0003312949250447104,0.0003687181195048367,0.0003760059432373137,0.9999866380044552,0.00036871737088041244
371,0.10176189845600356,0.02226961146274834,0.0010473766950312821,0.0003318729530728852,0.00036872755214612267,0.0003760620337784634,0.9999868515288219,0.0003687267612310801
372,0.10075228363994079,0.021953594103306186,0.0010206902921943552,0.0003335043032018772,0.00037039373893121743,0.000378300238664508,0.9999967324341733,0.0003703928053337903
373,0.09975418033456444,0.021643937488892085,0.0009965656498927536,0.00033322364905987324,0.0003693848158533755,0.00037743090352561787,0.9999872552815826,0.00036938387247500656
374,0.09876452822065876,0.02133749095689207,0.0009723491338768616,0.0003343932943742495,0.0003692493801012801,0.000376846364740573,0.9999874591968781,0.0003692484878018031
375,0.09778555590714132,0.02103637846785789,0.0009496310034194935,0.0003340686947608862,0.0003680335964862802,0.0003758946907497923,0.9999968637787638,0.00036803261405066607
376,0.09681582801095598,0.020739332756285297,0.0009271467159376558,0.00033219370241272645,0.00036445526130102153,0.00037202855141867434,0.9999878300812002,0.00036445435929775155
377,0.09585539185745026,0.020446193543269677,0.0009048107807109347,0.0003306932411714509,0.0003602550900895059,0.0003668831402288944,0.9999879828739129,0.0003602544328259149
378,0.09490353061748869,0.020156437018975997,0.0008826727714372535,0.00033080689255909445,0.00035849506754992276,0.0003646840381789914,0.9999969792674958,0.00035849454754280916
379,0.09396126769037706,0.019870965252152335,0.0008607047354524088,0.0003308542131212436,0.00035666776374276794,0.00036210284147538226,0.9999882619550785,0.0003566674342710469
380,0.0930291773326706,0.019590708684046144,0.0008406127265568095,0.0003300631927633699,0.00035393533436802637,0.00035844551398792334,0.9999883837765273,0.00035393517729749173
381,0.09210550324185664,0.019313799617742024,0.0008208055418084752,0.00032964231297744566,0.00035166354288900155,0.000355533519671102,0.9999970846047114,0.0003516635254266194
382,0.09119088775780108,0.019040745301849498,0.0008014109628192231,0.0003294058863301659,0.0003493517443627063,0.0003523415850060941,0.9999886076187358,0.00034935194852990997
383,0.09028510883111136,0.01877140193300452,0.000782558943893582,0.00032970806181890504,0.0003478709993257168,0.0003500063519414172,0.9999887218959683,0.00034787135733434346
384,0.08938746040826391,0.018505043863779522,0.0007628506550264896,0.00033038193817148026,0.0003470405503148728,0.0003483940575499007,0.9999971918310246,0.0003470410316459152
385,0.08849917875645037,0.018242990113509838,0.0007441756782489048,0.0003302358013153389,0.0003451455226293564,0.0003454868360674431,0.9999889816468588,0.00034514622300652064
386,0.08761989634797057,0.017985003193488794,0.0007260870687397829,0.00032927249814957495,0.00034354840288667427,0.0003435582963147149,0.9999891386443652,0.00034354917069232585
387,0.08674895230441299,0.017730471445894187,0.0007088313757172401,0.00032924253560230826,0.0003424883485698871,0.0003420787585396445,0.9999973236607039,0.00034248915820986233
388,0.085886815935827,0.017479768189686384,0.0006922250760931505,0.0003288068207826476,0.0003405670717640098,0.0003394134191875621,0.9999894841300657,0.00034056801478539835
389,0.08503313701116258,0.017232644325126195,0.0006751915892726772,0.000326825883077296,0.00033730845732535025,0.0003357424766801332,0.9999896792608892,0.0003373094664433456
390,0.08418767087922836,0.01698891600323426,0.0006592593654433655,0.00032664113796527686,0.00033600684007913746,0.0003340884654312707,0.9999974676325999,0.00033600786630733255
391,0.0833490760189825,0.0167468829051882,0.0006420961572447572,0.00032736430302863795,0.00033577274012713273,0.0003334785879668414,0.9999900849663086,0.0003357738622435122
392,0.08251884925994857,0.01650814566077715,0.0006252734921165972,0.0003291160017114514,0.0003373485286384229,0.0003351324452425649,0.9999902959068234,0.00033734965234377977
393,0.08169718147790939,0.016273237334399657,0.0006083491450623844,0.0003302614407606724,0.00033858385773143297,0.0003364010673336136,0.9999976117798481,0.0003385849260903787
394,0.08088375528114666,0.01604195947863512,0.0005930679285839285,0.0003320531045420599,0.0003402051438806957,0.00033787418215196153,0.9999907185611414,0.00034020624686046253
395,0.08007849795957009,0.01581421292131556,0.0005786577887631036,0.0003329812585371954,0.00034207576773383214,0.0003401731883725574,0.9999909225236032,0.00034207679335534986
396,0.07928033437863626,0.015588686819120927,0.0005628277224568389,0.0003342237580168157,0.0003453289271659128,0.00034455376828742467,0.9999977489553576,0.00034532966399700854
397,0.07849202320682394,0.015368671196946663,0.000550671971229779,0.00033509972357238,0.00034701085212956415,0.00034691902810621116,0.9999913253285547,0.0003470114692022596
398,0.07771062572098635,0.01515111184185567,0.0005380620515076112,0.0003356462634628361,0.0003482458283578031,0.00034884209662294075,0.999991516250171,0.0003482463165792325
399,0.07693659400942533,0.014936020721977493,0.0005249255592013539,0.00033546458306773586,0.0003492132755915579,0.0003509901279187409,0.9999978870925561,0.0003492134971729817
400,0.07616939683497055,0.014723174882586561,0.0005115460139721514,0.00033602007055921735,0.00034982830777025633,0.00035219758912171403,0.9999918680491613,0.0003498284364510915
401,0.07541009396411287,0.014513466279088845,0.0004986673464884285,0.0003372017213944374,0.0003512625916816433,0.0003541611730588313,0.9999920177392326,0.0003512626559510481
402,0.07465741002481405,0.01430570237161133,0.00048480029040616116,0.00033869088245321136,0.0003537555361886265,0.00035757591662676056,0.999998007630647,0.0003537554408391794
403,0.07391387607174296,0.014102784215776798,0.0004735824712125055,0.0003397494904083354,0.0003557002654697846,0.0003602933508762585,0.9999922859822851,0.0003557000743756448
404,0.07317798490280254,0.013903461214504245,0.00046309609710402006,0.00033896272944337126,0.0003548656702734753,0.00035974654069799233,0.9999924061394607,0.0003548654863286025
405,0.072448127918156,0.013705717493368897,0.0004520557807149918,0.0003385669561484209,0.0003543644868455628,0.00035970540301336545,0.9999981145371115,0.00035436423268141545
406,0.07172579117139098,0.0135107917617425,0.00044032127656703737,0.0003371007463813468,0.0003524104990644607,0.000358099819234672,0.9999926695756355,0.00035241021133029305
407,0.07101086412129846,0.013319003530017498,0.0004304232215922624,0.0003373793779527782,0.00035224851258117205,0.000357980499009624,0.9999928069925259,0.0003522482511590548
408,0.07030387792726206,0.013131081842102517,0.0004212925830132985,0.0003356997383304916,0.00034951309684455356,0.0003550841718424744,0.9999982360015018,0.00034951284121268486
409,0.06960245897298264,0.012944306896841016,0.0004113469550428109,0.0003348269643883133,0.0003470786700175836,0.00035223895451411325,0.9999931155949728,0.00034707848573126273
410,0.0689087567775352,0.012760856854080557,0.00040201019497929005,0.0003333888065783732,0.00034430963938708196,0.00034913185912225736,0.9999932693921328,0.0003443095567991084
411,0.06822168371706391,0.01257984398142667,0.0003928199013507095,0.00033212551214224583,0.000341068611709358,0.0003451353457537736,0.999998355460418,0.0003410686856779579
412,0.06753888603276322,0.012398522231541772,0.00038180968156200593,0.00033314505021189115,0.00034090524019970834,0.0003443354821952242,0.9999935566044348,0.0003409054089750388
413,0.06686348563568958,0.012219928658168991,0.000370371270652291,0.00033442934321977624,0.0003419610339904735,0.0003449647855155936,0.999993683330894,0.0003419612644735302
414,0.06619618147495758,0.012045559486205193,0.0003607909823620675,0.00033460951036443976,0.00034144916913824726,0.0003439304378257115,0.9999984468923119,0.0003414495085489688
415,0.06553356316722372,0.011871742204183869,0.000350610637842509,0.0003368157294126495,0.00034422163131710636,0.00034678440059000273,0.9999939477518519,0.00034422195188154025
416,0.06488012409026164,0.011703093588967796,0.00034312425556395736,0.00033740907054008093,0.0003452459583160818,0.00034761857568651187,0.9999940797283026,0.000345246324543392
417,0.06423294155205418,0.011537010731828886,0.0003359720947709243,0.0003370264483483759,0.00034531886252916653,0.00034766633806949975,0.9999985371736443,0.00034531920951574294
418,0.06359203382336419,0.011373214341994448,0.00032979433655197786,0.0003361892030845164,0.00034448764388765856,0.00034701527690792476,0.9999943313404447,0.0003444879425678798
419,0.06295649028968169,0.011210578496597455,0.00032347307173388035,0.00033645330877477236,0.0003443000940772789,0.00034669638361274423,0.9999944393593293,0.0003443004174436202
420,0.062328279586516294,0.011051247201882835,0.0003175686737937464,0.0003367442732518463,0.0003445345481550492,0.00034686371977989377,0.9999986113300682,0.0003445348712285779
421,0.06170588080228882,0.010893841809382458,0.0003123920270516997,0.0003369166550741324,0.0003453175755016468,0.0003482440434768366,0.99999463967403,0.0003453177904272583
422,0.06108996503095224,0.010739051030198633,0.0003082672781922978,0.00033770464875550605,0.00034611255924048566,0.0003490638914831893,0.9999947303068097,0.00034611275974764775
423,0.06047959263183063,0.01058587524834358,0.00030331556896170074,0.000338330840696358,0.0003470798684152631,0.00035004933632841776,0.9999986823919331,0.0003470800597807704
424,0.059876116407007664,0.010435710083829893,0.0003017335903859394,0.0003394481959766831,0.0003483396409219249,0.00035162140957611075,0.999994912959158,0.0003483397802872272
425,0.05927762346656345,0.010286631377101348,0.00029863770022349397,0.00034051278888905066,0.00034962437612799093,0.0003529177785165848,0.9999949939510154,0.0003496245048890909
426,0.05868532351132892,0.0101398275042238,0.00029720325535647593,0.00034247530935382404,0.000352000004635289,0.00035531335709020805,0.9999987505102607,0.0003520000950705111
427,0.05809856729329471,0.009994790193328853,0.000295338986295156,0.00034473851873214126,0.00035600570448681557,0.00036029556070622847,0.9999951197850269,0.0003560056377764654
428,0.05751737280981851,0.009851417692634675,0.00029126819394028654,0.0003454683208399944,0.0003583709923559084,0.00036332835487505865,0.9999951761993481,0.0003583708066674157
429,0.05694142895228853,0.009709404890190971,0.00028895587524742247,0.0003469103958499133,0.00036134287004920636,0.00036695392702456626,0.999998802681134,0.00036134254177853985
430,0.056372056292418385,0.009570263009747735,0.0002874516054714973,0.00034814105191479717,0.0003641268715889089,0.0003707341137354207,0.9999953115227694,0.0003641264138664541
431,0.05580910539106253,0.009434138718849414,0.00028499437719461886,0.000348703052268357,0.00036544106716174664,0.00037254405548342725,0.9999953913794775,0.00036544055496382313
432,0.05525141505748792,0.009299800107737526,0.0002839683216249788,0.0003491876743448964,0.0003666517234762235,0.00037430933439215754,0.9999988682643863,0.0003666511112284899
433,0.05469821760893404,0.009166076358876039,0.00028304851873782287,0.0003499021589685199,0.00036807836128937356,0.00037654203582750264,0.999995553022474,0.00036807763605268314
434,0.05415074090461066,0.009034249102045378,0.00028025521769721034,0.00034947474558908516,0.00036743306850747846,0.0003761059468750288,0.9999956315318301,0.0003674323313362266
435,0.053609010488333615,0.008904762891145293,0.00027804870142212137,0.00034880219529870966,0.0003671210940462109,0.00037619553995515997,0.9999989274988793,0.00036712027018328245
436,0.05307342517457401,0.00877803323175253,0.0002759572054053758,0.0003471468100235041,0.00036508726094875625,0.0003744354118911017,0.9999958003762268,0.0003650864176606589
437,0.052543006767062396,0.008653045163006433,0.0002749193640015151,0.0003462578750062589,0.00036269239345916885,0.000371416908515509,0.9999958781182173,0.0003626916917173484
438,0.05201790982310025,0.008529875681218175,0.0002735443253526973,0.0003447641039472368,0.00035973572395036176,0.0003678675643604109,0.9999989791179559,0.0003597351056859129
439,0.05149715669068651,0.008407446824740684,0.0002724674453240307,0.0003438108518206283,0.0003567501382315764,0.0003641037762329119,0.9999960265012756,0.00035674963387466116
440,0.05098094241946657,0.008285931363504924,0.00027265106096980055,0.0003447125715655063,0.0003561021322734058,0.0003625343343681508,0.999996099949942,0.00035610179294241474
441,0.05046938139702368,0.008165334864291333,0.0002734444274180564,0.0003471741607018336,0.0003580121631218384,0.00036381489378600344,0.9999990261433933,0.0003580119222911123
442,0.049962910154526016,0.008046290684615683,0.00027284172240724265,0.00034824819730631853,0.000359299019760332,0.00036464265178769953,0.9999962207233564,0.0003592988500361723
443,0.04946248171050966,0.007930175475742781,0.00027388656155907164,0.000350579016592023,0.00036240754937800926,0.00036738655805234146,0.9999962721360522,0.00036240744173849884
444,0.04896688752302714,0.00781569407091576,0.000274340511154124,0.00035178417629705053,0.0003642150829874566,0.00036899076761255477,0.9999990631211798,0.0003642150122739969
445,0.048476192178007214,0.007702832676739791,0.0002752695610573028,0.0003526789557299439,0.0003661589775654135,0.00037109064997146546,0.9999963694201766,0.00036615886524043935
446,0.04799155501945343,0.007592956795341398,0.0002760716071062421,0.00035232475488568467,0.00036644590495928467,0.00037138029042998295,0.9999964168346425,0.00036644577315042174
447,0.04751212245422115,0.007485254051640834,0.00027634148649696906,0.000351397632472146,0.0003658389922989746,0.000371008401092495,0.9999991022278983,0.00036583879117645665
448,0.04703643947213708,0.007378037082975944,0.0002767904383788791,0.0003509068284359242,0.0003646989857318366,0.0003697092535090022,0.9999965045191493,0.000364698807349458
449,0.04656629276165235,0.007273139727875182,0.00027742416992071814,0.0003503662838590159,0.0003633591046606379,0.00036801600720200606,0.9999965416048572,0.0003633589805098991
450,0.04610008037463638,0.007168861956519088,0.00027799992713122056,0.0003493146015761734,0.00036120415288356145,0.00036557050889317544,0.9999991362581991,0.0003612040732523655
451,0.04563824696883286,0.007065766293477529,0.00027823475234415684,0.00034909627081784565,0.0003595844293457906,0.00036329638795205995,0.9999966009863501,0.00035958448268354583
452,0.04518141974079908,0.0069645001847376195,0.00028026729471170773,0.00034971119690468803,0.000359382321175302,0.0003625685149137675,0.9999966251859348,0.0003593824487446064
453,0.04472767679943055,0.00686308278116789,0.0002825205546894282,0.0003518946325641374,0.00036181930183925263,0.00036504166167478845,0.9999991617964094,0.0003618194151978565
454,0.04427926150860323,0.006763719531774146,0.00028311522187386755,0.0003522514315860919,0.0003622091232381701,0.00036527842245236527,0.9999966862151333,0.0003622092948876079
455,0.04383465532709905,0.0066651348401821926,0.0002837712590867403,0.0003535950984271602,0.0003639598225405738,0.00036703258966832523,0.9999967186964551,0.0003639600031318287
456,0.043395607650118434,0.006569151807726847,0.00028521071768540344,0.0003544912875459725,0.00036496078201413715,0.00036799936214671906,0.9999991886702884,0.0003649609505477029
457,0.042960404383373306,0.006474083441986661,0.00028689639269129157,0.0003550334710626542,0.00036564002140574954,0.00036845777477496796,0.9999967931708753,0.00036564018381229213
458,0.0425302686274327,0.006381178554684333,0.0002876333995330121,0.00035476373093871425,0.00036573232068162016,0.000368727474788645,0.9999968283830339,0.00036573243751986703
459,0.04210451870007575,0.00628987590927378,0.0002890594657577057,0.00035526803619438175,0.0003668643691686948,0.00037027656362395594,0.9999992128785259,0.0003668644292234995
460,0.04168291607152829,0.006199782705011554,0.0002914549300481912,0.00035669046378015827,0.0003691720471808019,0.0003730184148492361,0.9999969136419122,0.0003691720419497674
461,0.04126587659412621,0.006111359261098732,0.0002926925218152763,0.0003571168275690922,0.0003700134232257121,0.0003740086101769952,0.9999969580067587,0.0003700134089146967
462,0.04085261563172229,0.006023798979481477,0.00029386542082747517,0.00035702736544576777,0.00036988385820061696,0.00037385732097950546,0.999999240597761,0.0003698838521415076
463,0.04044198579954159,0.005935694087007262,0.00029501076444351577,0.00035768988860464696,0.00037074101181809555,0.00037508713516664624,0.9999970372793408,0.00037074096354062857
464,0.04003604408420984,0.005849192132367828,0.00029458549790511507,0.0003568380258611435,0.0003696505698310235,0.0003739917094328195,0.999997073457904,0.00036965055968389576
465,0.03963446591951505,0.0057643694535124855,0.00029421553261779624,0.00035582104327373267,0.00036774863139918103,0.0003719418670973303,0.9999992632715746,0.0003677486608240912
466,0.03923746442160545,0.005681519108700231,0.0002954798161626806,0.0003560099975440861,0.0003682280924852536,0.00037299089265046637,0.9999971362538561,0.00036822803761882587
467,0.0388450145487277,0.0056006353859513035,0.00029742994697547144,0.0003560317227374513,0.00036771345210592446,0.0003723456613212043,0.9999971633988661,0.00036771339717124515
468,0.03845600780583102,0.005520520295479492,0.0002986597353878974,0.0003557752639113519,0.0003662827404915827,0.00037033131066324036,0.9999992846612168,0.000366282748968693
469,0.0380698230373751,0.005440230079917622,0.0003003023980176638,0.0003563388684780527,0.0003662731061244443,0.00037021077309158944,0.9999972068691594,0.00036627313472214665
470,0.03768886464784622,0.005362418127117576,0.0002992523083951066,0.00035437124785526347,0.0003632874790082344,0.00036674322622430664,0.9999972236712663,0.0003632875721488846
471,0.0373092277877555,0.00528315224340345,0.0003002593317078606,0.0003551792630314912,0.0003631734875307628,0.00036618118862147416,0.9999993026118466,0.000363173643763985
472,0.03693563926815924,0.005207132885018401,0.0003002759979880352,0.0003544674335592448,0.0003618761513764596,0.0003648788611337728,0.999997254365775,0.0003618763488151934
473,0.036565149818776205,0.005131866805003999,0.0003008526460162832,0.0003541581536416918,0.00036114398199912754,0.0003639012607527728,0.9999972645687386,0.00036114418996299784
474,0.03619827611227904,0.005057453334090723,0.00030212930275574413,0.00035425121259228767,0.0003607362684492667,0.00036304748470473676,0.9999993160658378,0.00036073648995224816
475,0.03583478514293109,0.004983806822363954,0.00030298061611450994,0.0003544663064978186,0.00036021829126474614,0.000362081094225284,0.9999972811987331,0.0003602186150900372
476,0.03547530893384909,0.004911534647890134,0.000304382523999024,0.00035482950233630745,0.0003607753864846249,0.0003625657278836053,0.9999972913206142,0.0003607757203947149
477,0.03511968579810999,0.0048407669883735165,0.0003058233114058044,0.00035527190049615946,0.0003609990173688992,0.00036262734285150415,0.9999993269762595,0.00036099937379588046
478,0.03476776582168246,0.004771143692729793,0.00030618382288755965,0.000354462929579224,0.00035949862945225164,0.00036077826919110205,0.9999973295712355,0.0003594990410979639
479,0.03441916938991217,0.004702315809243653,0.00030620131955060807,0.0003532279526380069,0.00035809145285426824,0.00035947959753340595,0.9999973508936529,0.0003580918499414385
480,0.03407449614764757,0.004635079986641608,0.00030734319904803816,0.00035342909498291107,0.00035779267172161334,0.00035903422611091975,0.9999993425802745,0.00035779309565546805
481,0.033732641690413526,0.004568041194502027,0.0003079319321838415,0.0003528447618156811,0.0003563619110537853,0.00035718337956133756,0.9999973888489051,0.00035636239647248433
482,0.0333940771377025,0.004501741043878666,0.00030812971200222853,0.00035204243230146486,0.00035511282163168336,0.00035596714869809626,0.9999974009318301,0.00035511332902171374
483,0.03305826661567792,0.004435664521702761,0.0003101183261918031,0.00035353974847092596,0.0003567935063683613,0.00035770414875476125,0.9999993463929467,0.00035679401284232644
484,0.032726668818494696,0.004371333150987939,0.00031081081244744814,0.0003536095432712489,0.00035704899733966626,0.0003578671954677465,0.9999974159069033,0.0003570495111320819
485,0.0323981933469962,0.004307867273793097,0.00031134688441318564,0.00035350795589991123,0.0003570074715431166,0.00035793211171655277,0.9999974191571304,0.00035700797456505095
486,0.03207360282503,0.0042459403888976,0.0003103735758956206,0.00035151511343640697,0.0003547255303784609,0.0003557574369613719,0.9999993466693069,0.0003547260252607016
487,0.03175061383304768,0.0041831035291308005,0.00031049522652317905,0.00035082334923672835,0.00035328771145297925,0.0003541686775635036,0.999997431253355,0.00035328824112412495
488,0.03143254620049176,0.004122903142775074,0.0003109797072261384,0.00035031349729821215,0.00035201015782453473,0.00035270125184748907,0.9999974324704769,0.0003520106815610721
489,0.031115644152456386,0.00406145635173163,0.0003118890502720363,0.0003507095493633176,0.0003517534084175458,0.00035232986929738464,0.9999993464933175,0.00035175391586414294
490,0.030803647327512437,0.0040025544464370255,0.00031283432239720865,0.00035081435932222184,0.0003518710083630427,0.0003524357905954123,0.9999974254941972,0.00035187153619527424
491,0.030495148909520826,0.003945229666186855,0.00031260098945206814,0.00034971073804836297,0.0003508032375448953,0.0003514599207699169,0.9999974214800733,0.0003508037836384936
492,0.030189264974530405,0.003888295425671324,0.0003112322013039859,0.0003474273121313945,0.00034766979365672817,0.00034812481265325865,0.999999346422941,0.0003476703539959274
493,0.029885456449758405,0.0038308627834132206,0.00030963581603668945,0.0003447619038913132,0.00034341300048058366,0.0003434546277912298,0.9999974220877008,0.00034341363428337456
494,0.029583273563506644,0.0037725021989882435,0.00031194664990692934,0.0003464396207133006,0.0003445861408251175,0.0003445774591228082,0.9999974227920325,0.0003445867998121741
495,0.029286925034595183,0.0037178761467172427,0.00031197601032034435,0.00034581640748054555,0.00034385996341006935,0.00034378787332186634,0.9999993533476986,0.0003438605927887215
496,0.028992523189812075,0.003663415206432558,0.0003123622205019638,0.0003456248997443592,0.00034339686908154966,0.0003432595594303577,0.9999974266693253,0.00034339750202152733
497,0.02870092272689534,0.003609516521594271,0.00031371730287131546,0.0003463638087120657,0.00034399197215741423,0.0003438309033345409,0.9999974246039206,0.0003439926451409452
498,0.028413213186740203,0.0035575275267386375,0.00031480986182320334,0.0003467960789918976,0.00034388660925195434,0.0003434142491891609,0.9999993566322581,0.000343887327414183
499,0.028127998270687248,0.003505970021481667,0.0003151258762026969,0.00034666719066411464,0.0003442957192204923,0.00034399865230119335,0.9999974408470771,0.00034429635305205386
500,0.027844888479136968,0.003454239115582782,0.0003160601673542051,0.0003470943577739131,0.00034507934671115396,0.00034494155335027817,0.9999974572012343,0.00034507996938355464
501,0.027565784990367714,0.0034043085044020305,0.00031618217528920197,0.00034637773228554794,0.0003449525598775906,0.00034509847945253123,0.9999993677927485,0.00034495316338563125
502,0.027288321374466143,0.0033540359810347,0.00031669393748741067,0.00034642042559737706,0.00034580532864626155,0.00034653302307492814,0.9999974892375726,0.00034580584296322486
503,0.02701432981481919,0.0033051239766522765,0.0003166448076832731,0.0003458533948433368,0.0003454614121753856,0.0003464975277045249,0.9999975068085989,0.00034546187098475137
504,0.026743155659049306,0.003256995746052553,0.0003162140698203916,0.0003445211112204679,0.00034363213211026757,0.0003446092819760053,0.9999993749329127,0.0003436326191731368
505,0.02647339819169866,0.0032082162627860207,0.0003173008630241349,0.0003448792662898711,0.00034338157161806725,0.000344287200482062,0.9999975248636961,0.00034338210582685345
506,0.0262071433925488,0.003160920121157197,0.0003189015788722373,0.0003462795822576744,0.00034551949278191686,0.0003468428262255476,0.999997535428078,0.00034551997523347505
507,0.025942938436948542,0.0031136371760485952,0.0003209239402184644,0.00034832110635391457,0.0003493044076530159,0.0003513797326528341,0.9999993785799336,0.00034930479254913037
508,0.025682129976407918,0.0030677414969794924,0.00032205800742928056,0.00034915826039541044,0.0003514042791609608,0.00035412424948450016,0.999997562560934,0.0003514045726110605
509,0.025423783021575417,0.003022396263555199,0.0003212995387090299,0.00034806431625594654,0.00035139586524098927,0.00035485662373656117,0.9999975737274277,0.00035139607947413373
510,0.025167878304424657,0.002977545612977426,0.0003218977005481019,0.00034790492368958083,0.00035154556549322547,0.00035534074812113074,0.9999993850903477,0.0003515457575131729
511,0.024914826925602252,0.0029338565884438543,0.00032295721993542953,0.0003485679604494938,0.00035231876196194505,0.0003561364498409311,0.9999975943914615,0.0003523189480937435
512,0.024664459633172427,0.0028909832920123108,0.00032496896037944196,0.00035024632282289176,0.00035496624542591404,0.00035941487427785775,0.9999976038833687,0.0003549663689719499
513,0.024415880528057758,0.0028479078007901874,0.0003267268803726808,0.00035181005924715165,0.00035774494226843955,0.00036292878650017856,0.999999393576754,0.0003577449751434747
514,0.02416862704420413,0.002803886224574551,0.0003280399775560676,0.00035308071072252405,0.00035991508948618467,0.0003654698620016642,0.9999976112763631,0.00035991500149334097
515,0.023925418645685856,0.002762139109173789,0.0003288058938414784,0.00035377171967457326,0.0003616589715026464,0.00036771293375760056,0.999997610165452,0.00036165880244649526
516,0.023684744290846847,0.002721376143389983,0.00033021114331527145,0.00035498771706893073,0.00036429024799390327,0.00037095675384398553,0.999999397135127,0.0003642900149518241
517,0.023445964038355364,0.002680575875965411,0.0003310653743512006,0.00035567606970918377,0.00036612602021613507,0.00037298047617759645,0.9999975923959419,0.0003661257165922089
518,0.02320953055751065,0.0026402517902045014,0.00033136169319977657,0.00035579881895570213,0.00036755244448473905,0.0003751086864270127,0.9999975807559399,0.00036755205759111845
519,0.02297672730887637,0.00260195347478899,0.0003309792485884854,0.00035493256003809546,0.0003674833954191494,0.00037584351932749225,0.9999993917120202,0.0003674828947450166
520,0.022745259448044022,0.0025631582029363763,0.00033052082651670274,0.00035370635847048346,0.0003659587138917187,0.0003744138114114831,0.9999975592501069,0.0003659581554754866
521,0.022516394808041507,0.0025251505546926953,0.00033008180666053836,0.00035249815141163895,0.00036369156890775676,0.00037182168720077615,0.99999754768334,0.0003636910724296027
522,0.02228977225966155,0.0024877638381907725,0.0003305037901059145,0.0003522141479054011,0.00036252045377661315,0.0003706177164481279,0.9999993837097588,0.00036251999976070603
523,0.022065092806397166,0.002450593128269831,0.000331966987905175,0.0003532043131889958,0.00036302319430704113,0.00037077136471459245,0.9999975232894626,0.00036302278526489164
524,0.021842538148609307,0.0024136259866614066,0.0003322020669187237,0.00035314027026445225,0.00036254721090262545,0.0003699596254989099,0.999997513904178,0.00036254686879428477
525,0.021620543967631384,0.0023752807475962106,0.00033294292769326246,0.0003536761758893734,0.000362670907883359,0.00037006037257023667,0.9999993752567109,0.0003626706056561693
526,0.021402526172872523,0.00233913101902366,0.0003335422541334239,0.00035411178898761607,0.0003633091964768924,0.0003706060679610002,0.9999975177317872,0.00036330886976217023
527,0.021186933027483524,0.002304059125233107,0.0003332900914664857,0.0003536480045010631,0.0003628486535392475,0.0003697930291502694,0.9999975272755306,0.0003628483138477903
528,0.02097421319362515,0.0022703967105382568,0.00033333651412975184,0.0003530991338201852,0.0003619614670460735,0.0003685674923344964,0.9999993773909704,0.0003619611406329361
529,0.02076261986053607,0.0022363215508036825,0.00033401810572493743,0.00035335527156942425,0.0003621774032296035,0.00036852747176860357,0.9999975398664748,0.00036217707641902485
530,0.020551420853202856,0.002200601634866081,0.00033610319813724444,0.00035540131968214527,0.00036442321291194096,0.00037061625284936036,0.9999975436361411,0.0003644229112179392
531,0.02034409472035584,0.0021670096091505947,0.0003371106125836565,0.0003565153750239047,0.00036649676432047384,0.0003729200706056176,0.9999993756895268,0.00036649644283117186
532,0.020138967400541073,0.002134357923031656,0.0003382032339399774,0.00035747936814988857,0.00036802082056481677,0.0003743840594548366,0.9999975404999142,0.00036802050476677546
533,0.019935693347202542,0.0021021141045674124,0.00033976892634584026,0.000358876349352217,0.00036974399269579515,0.00037585710840957705,0.9999975376396976,0.0003697437195193754
534,0.019734620382058362,0.0020703210626958645,0.0003393018154666106,0.0003581268576131901,0.0003692762697496603,0.0003753213160029062,0.9999993745753137,0.0003692760211157397
535,0.01953503023696076,0.0020384395441284974,0.00033996168630746925,0.00035849678017566683,0.0003703801621180526,0.0003767202189636465,0.9999975431954532,0.0003703798457846146
536,0.01933714553729461,0.0020067319580960165,0.00034205794502515253,0.0003605764836803928,0.00037316536276602594,0.00037960577586111877,0.9999975384707862,0.00037316497196830965
537,0.019142269131839296,0.0019764110130824014,0.000342648115479868,0.0003611210594742891,0.0003744664654448991,0.0003810000317373702,0.9999993771929571,0.000374466026750432
