t,$10^{-2.0}$,$10^{-2.4}$,$10^{-2.8}$,$10^{-3.2}$,$10^{-3.6}$,$10^{-4.0}$
478,0.03539590972168149,0.015150815766453921,0.006145148225184233,0.002424912051954765,0.000902521231268368,0.0003752133402302799
479,0.036310168423407715,0.015014646130102841,0.006133911741758357,0.0024369180245172295,0.0009001095267343731,0.0003759381315596927
480,0.03589052395476892,0.01504345113118628,0.006124512092275349,0.0024605086807107206,0.0009025940481698781,0.0003762428315014381
481,0.0355281887037988,0.014852916729323958,0.006101584400802949,0.0024741462936172845,0.0009072219944233276,0.00037565640187755937
482,0.035471185438812,0.0153751733021475,0.006105121809755538,0.0024800323779688117,0.0009083839228159165,0.00037559050261533593
483,0.0360919262158811,0.01512701655675349,0.006104699725727877,0.002497626626064201,0.0009111601031834375,0.0003758293662525157
484,0.03582929391247606,0.015060744130733316,0.006066607116521973,0.002501652628920577,0.00090716996042462,0.00037556640544726444
485,0.035584599837076174,0.015055706074109372,0.006039714237085252,0.0024996371488393227,0.0009077886079337027,0.0003743253129660356
486,0.03497404888588921,0.01505401474222994,0.006021719339391001,0.0025058257849400016,0.0009122280833169469,0.0003764324246556211
487,0.03475151892235716,0.015421760881247913,0.005978578693244559,0.002501183617341422,0.0009147664549807146,0.00037926698252061766
488,0.03527967009621847,0.015000138962037519,0.005953738738785424,0.002490028364059468,0.0009170002464887589,0.00038107956074188087
489,0.03484074528499734,0.015097727858946973,0.005933440053821999,0.0024734964802200945,0.0009191624246889748,0.0003806387905393073
490,0.035096187271058524,0.015045264840012246,0.005902597147427646,0.002459015542045509,0.0009200957021467002,0.0003820074197821327
491,0.03545710189034272,0.015067072612832935,0.0058804308510792425,0.002457466717061248,0.0009224779905482491,0.00038317972845125205
492,0.034906955806944535,0.01511899715442068,0.005837935280897616,0.002459327171091322,0.0009289030704958395,0.00038410761390984496
493,0.03463339580176267,0.015023822377586253,0.005846848515480443,0.0024526865247879327,0.0009387380781401491,0.00038345102149671563
494,0.03478148470679932,0.015070136312297606,0.0058407557595142445,0.0024554018236985576,0.000948047783230495,0.00038162927799954756
495,0.03407095174502686,0.015140128542522429,0.005842028646420204,0.0024551589615851737,0.0009554771204104779,0.0003804982592667295
496,0.033912202256694696,0.015026023971151688,0.00582602056161214,0.002458191619736561,0.0009652422927307536,0.0003789659368312748
497,0.03411760105021575,0.015009976733386662,0.005819767899925071,0.00246038673364247,0.0009688458907938636,0.0003770085415823153
498,0.03441506745274491,0.014980322998141175,0.005824273193309528,0.002452227337140835,0.0009676095358524379,0.0003749816805593967
499,0.03421527922119987,0.014924568241207121,0.005812696970650609,0.0024527950161348988,0.0009702166184360547,0.0003731774538143166
500,0.03371178569071635,0.014890164454833382,0.00578518983737438,0.0024510892569145236,0.0009747867679646932,0.00037177674269944636
501,0.03307854147474413,0.014683318169661118,0.005770061079358985,0.002437950656975882,0.0009791516478914006,0.0003704684033187645
502,0.03286344711183757,0.014571321723644247,0.005746087022705157,0.002431291391431469,0.0009836528123803063,0.0003697186895797323
503,0.03328786164964224,0.014539053178506005,0.0057218290645405945,0.0024356009613038473,0.0009877569545094494,0.00036880945225670604
504,0.03461619423829508,0.014352760013455373,0.005733216833757447,0.0024455109189695443,0.000990217596497025,0.0003672990147792948
505,0.034355975652302494,0.01442362635914262,0.005728617768290696,0.002441232212322397,0.0009877279342820754,0.0003674970114645364
506,0.032725033016906185,0.014557355448756058,0.0057249496765712045,0.002452742934726816,0.0009825891342628123,0.00036722695237004503
507,0.03299061915250659,0.014158103917684564,0.0057475061847485345,0.0024573692475621084,0.0009785784290509264,0.000366305345103774
508,0.03319165891149685,0.014591475487031004,0.0057757701595694535,0.002460412942749025,0.0009730607071735958,0.0003685138604282995
509,0.03493455951727873,0.014219157181234073,0.005801606692658647,0.002462015697022738,0.0009653240250870442,0.0003708987315507932
510,0.034180354618976935,0.014212371674852755,0.005841526742162002,0.002461318983375823,0.0009622240865716028,0.00037088478851643887
511,0.03405060213170774,0.014261284416224094,0.005872946841945832,0.0024636064082686018,0.000961505940602156,0.0003713503573541415
512,0.0341858116920584,0.014103870397296712,0.005955792696658961,0.0024664440640803876,0.0009578675273955855,0.00037288040396398045
513,0.033990997958232246,0.014150727051865718,0.006006087072375108,0.0024678599232057425,0.0009499777476067065,0.00037113330491998276
514,0.0345901263760579,0.014260016225902323,0.006024369517313219,0.0024621557321288404,0.0009453888961423695,0.0003715672451242403
515,0.0355662902222613,0.014370178566438789,0.006041534983399678,0.002458439954873374,0.0009385871793586245,0.00037094639204802933
516,0.03338349211847917,0.01433170474028597,0.006030961087897916,0.002452380204274398,0.000937310943235639,0.00036905507329649433
517,0.034025518154505205,0.014655579316797092,0.005999071857945711,0.002446972732455395,0.0009378802503507203,0.0003678093808853654
518,0.033307945431217685,0.014407177117254893,0.005977507660348372,0.002445196877412277,0.0009385149548573884,0.0003671684642725761
519,0.03360766679957228,0.014783266232464957,0.005956604537026874,0.002453570052594212,0.0009387540510391454,0.000365189011551226
520,0.036282107943007395,0.015229853916250915,0.005929587533651644,0.002453831544398045,0.0009346374895867963,0.00036563922052523063
521,0.0335655693865775,0.014411020115529418,0.005924484405143942,0.0024513881602742584,0.000931494127906905,0.00036311716856955544
522,0.03400870769781967,0.01491043941133409,0.005911167479804735,0.00244830195026011,0.0009316100336960729,0.0003606362826846105
523,0.0335231859166143,0.014705482087889526,0.005857263889140252,0.00244553701434441,0.0009341704875002378,0.00035832982649456485
524,0.03317143687097366,0.014649003051589006,0.005846857331232703,0.002447973187659388,0.0009326718572570457,0.00035690198922942533
525,0.03596227040240713,0.014593748984403835,0.005859144813958353,0.002443540481791625,0.0009296511781607988,0.0003573425986680436
526,0.033628635583767684,0.014230451952862924,0.005861447782882679,0.002434691466302191,0.0009261411911817503,0.0003571907203113088
527,0.03388195548417378,0.014155938485337295,0.00584318425991459,0.0024356104747865303,0.0009230039178809392,0.00035708885569274716
528,0.033768798221043735,0.014215420668091342,0.005814209051035239,0.00244061022610632,0.0009208264120144705,0.0003559751887504964
529,0.03375559786068858,0.014170903178767433,0.005785505765268799,0.002439931605431548,0.0009195174711601514,0.00035675262461844036
530,0.03637373017464698,0.014220531804006361,0.0057795007632274915,0.0024294671284212327,0.0009201917847813491,0.0003584259004637928
531,0.03423407799396387,0.014176642913987432,0.005749569087042526,0.002426165743373142,0.0009173208118410452,0.00036052309587679464
532,0.033886021769249194,0.014344485440399188,0.0057206651978120105,0.002418816594348566,0.000915684361133501,0.00036187896202007666
533,0.034006513034098164,0.014534325256090582,0.005711638984080271,0.0024083738035528893,0.0009178421574174248,0.0003642155132262772
534,0.03447811787336748,0.014046764346310634,0.005697224418681984,0.0023994834487145638,0.0009163986226169952,0.00036577789492593367
535,0.03547942748263415,0.01441653063818253,0.005734326668234416,0.002406162990512316,0.000913153523189034,0.00036686762148809276
536,0.035502789448972435,0.014099593071824377,0.005747084215159026,0.0024173192977094884,0.0009177828518285639,0.00036893587150066534
537,0.03475913795084385,0.014194003893055866,0.0057611294782407025,0.002419156618837795,0.0009210293395401147,0.0003719583572020757
538,0.03414829141981936,0.014238214040267132,0.005780026654891156,0.0024132349135585584,0.0009198927801264712,0.0003733229068826218
539,0.03412098438878645,0.0140200421495772,0.005785531484893658,0.002394024500540345,0.0009243562029636021,0.00037426586124146284
540,0.03452373499097359,0.014483167716216609,0.005790748966068776,0.002376187908399752,0.0009262550148324294,0.00037575176958711356
541,0.03348005148006586,0.014103842625605321,0.005787254406575971,0.0023649879698819927,0.0009297198621437665,0.00037542281937162126
542,0.03371916055078284,0.014311107614053282,0.005777661381068367,0.0023679141087609794,0.0009325692927219855,0.0003753937585899062
543,0.034537601952545675,0.014221131090224161,0.005815323799143136,0.002375658051101374,0.0009350307416334142,0.00037431326413163527
544,0.033700315302167924,0.014132888601727546,0.005851627751960074,0.002382411297211353,0.00093211433408332,0.0003719875429254356
545,0.033724767123045174,0.013445007018233738,0.005893218492540048,0.002383736169440029,0.0009345496419960456,0.0003705555141910833
546,0.034078138461320934,0.012924219623776071,0.005897617944456931,0.0023877238349683384,0.0009369355513628569,0.000368807209696797
547,0.03459857853123094,0.012741242456942695,0.005907768451979134,0.0023954781524956233,0.0009406001465098745,0.0003660180369010476
548,0.034738733716559396,0.013224856782017576,0.005911274966570134,0.00241155882171902,0.0009479644908400235,0.0003665281377485651
549,0.034379560466837905,0.013365692848847525,0.005885197206220441,0.0024287220702857723,0.0009521656173630349,0.0003666416240508843
550,0.03427396909918523,0.01279172015912984,0.005898704805499341,0.0024268173631154417,0.00095903210378196,0.00036669256471617416
551,0.034442370189665644,0.012468255832007676,0.005935392193901894,0.002428048447695967,0.0009649562099016941,0.0003669664223801073
552,0.034706343691308886,0.012575964923971767,0.0059508686437324135,0.002428496043341486,0.000967491618157374,0.0003659846761683388
553,0.03502551864575584,0.012449641319060588,0.005979432915434008,0.0024356890696045743,0.0009719574528046464,0.00036500136000177416
554,0.03502379399489165,0.012500588539868273,0.005973812317352775,0.0024404938728689986,0.0009700978227843303,0.0003655644951041468
555,0.034768338012409326,0.01239892998251508,0.005931304697018066,0.002449750367673241,0.0009658339930899429,0.0003663146920450503
556,0.034657271157730624,0.012812638953475796,0.005923307475599107,0.0024451751376767692,0.0009648431512322944,0.0003685587375765043
557,0.0333373770212342,0.012537825712065862,0.005883288836527803,0.002438901131673637,0.0009623583160512558,0.00037005318383922213
558,0.0333713604736138,0.012983752562360751,0.0058628367566128,0.0024322135403500368,0.0009593724448715211,0.00037121066335116796
559,0.034472687432637955,0.012871085717467269,0.005822510652879952,0.002426555079728523,0.0009518483040489201,0.00036992628117266867
560,0.035900849748468494,0.012803974804222625,0.005782558165741403,0.0024075844075628,0.0009452393662434099,0.0003683488955337801
561,0.03358070936104438,0.013612090417550484,0.0057828795225561055,0.0023991162443371063,0.0009402404001699083,0.0003669409293805597
562,0.0331420148177592,0.01314692441360214,0.005769843605619355,0.0023977547620165195,0.0009403632726362565,0.0003642386322771474
563,0.03365943860129428,0.013365651301384054,0.005749396893482932,0.0023850504374147486,0.0009421692392703927,0.00036314141993800346
564,0.03493109610357302,0.01348444873774566,0.005745852579906349,0.002376274351443108,0.0009465217993494988,0.000364552687503745
565,0.035531575709300406,0.013550672663681054,0.005758485464583591,0.002376829143430148,0.00094823883793838,0.000364593818936636
566,0.034611722396918634,0.013677302889483102,0.005762545607757327,0.002383132521820111,0.0009516646792340492,0.00036324905719442065
567,0.03365292690732755,0.01371385821967329,0.005765405413555072,0.0023765643679349415,0.0009532887836751856,0.00036222805462373303
568,0.03330666984359287,0.014276246119901383,0.005791328622320061,0.002362485551476252,0.0009562497115851142,0.00036186683935570123
569,0.033507838345075515,0.01429125436013248,0.00579547133298886,0.0023536701805692917,0.0009545694584045379,0.00035889670177890776
570,0.03394713261028429,0.014455681473953059,0.005788609992294916,0.00234278572290702,0.0009551935527223517,0.00035834686124739144
571,0.03293982547206694,0.014531420473688345,0.0058041150977648035,0.002323428407798402,0.0009516414199605652,0.0003587128162001866
572,0.03312450276953269,0.014648873087937626,0.0058307304185349065,0.002314702343241208,0.0009523376420671896,0.0003581267555001934
573,0.033906539025551664,0.014618098737347481,0.0058275617947528505,0.0023031864269304893,0.0009548204776601512,0.00035874413774097475
574,0.03491571827790994,0.014653620448842912,0.0058706706668080755,0.002306745538822466,0.0009552870767382297,0.0003588575746900715
575,0.035087529689754926,0.014698914274853224,0.005873629947757117,0.0023071727362054353,0.0009560669143229308,0.0003587864769338755
576,0.033398863903948146,0.014546587401289425,0.005907417215375235,0.0023092290401218853,0.0009566959356047388,0.00035917277573515455
577,0.033403394883716096,0.014404744112668542,0.005934465112905733,0.002313813785796747,0.000954434015811431,0.00035993735905303975
578,0.03407613677386352,0.014328834990236575,0.005955653700421351,0.0023083639035772876,0.0009515333412683747,0.000363154583754095
579,0.03566746802899231,0.01409138333326309,0.005995868572739858,0.0023049844292341052,0.000954774215715074,0.0003671570242484724
580,0.036158642483912526,0.014004523046755393,0.006023472763393105,0.002302142548068028,0.0009566394966192946,0.0003701672749573153
581,0.03338520275516872,0.014008339658917419,0.006040997815812179,0.0023078764139008,0.0009576157017615112,0.0003722857170903648
582,0.03289734543575584,0.014040505861897631,0.006088336748391984,0.002312118400555298,0.0009576277225143014,0.00037225393381322663
583,0.033423106489968046,0.014060136471043665,0.006135294583462418,0.0023051550236180417,0.000962104614285352,0.0003733776175020062
584,0.035016990288450185,0.01408463331647119,0.006181669173917932,0.002295186764519674,0.0009603109004369302,0.00037533473537304735
585,0.033538762051148634,0.014064162749216487,0.006194970302142269,0.0022941189817080967,0.0009566142515550765,0.0003761802736447152
586,0.03304334830679343,0.014307251607869184,0.006202156040090139,0.0022972138689017754,0.0009512062841160944,0.00037505957703836654
587,0.03343854085681689,0.01402908500035353,0.00619403406161634,0.0023094346898228277,0.0009468807069794227,0.000373701594354652
588,0.034348787148576594,0.01410458441655776,0.006191720161477538,0.0023297724450896977,0.0009419752893078132,0.0003735574885310912
589,0.03509019156166947,0.013936550372308516,0.006194862183016312,0.0023474274278434447,0.0009378364560058545,0.0003749147133925013
590,0.03517786001330923,0.013837595522675609,0.006185416438046898,0.002363495355594745,0.0009346778743786708,0.000374244497332294
591,0.03490610217216658,0.013722375169438293,0.006146746637138708,0.0023710851803622453,0.0009360563339920519,0.00037366583461083657
592,0.03479331005376872,0.013650461424349577,0.0061160419369594805,0.0023754458035638113,0.0009373017514082796,0.0003738524259434319
593,0.0349155799237041,0.01377570215271098,0.00606338164338762,0.0023788866913237523,0.0009407111342479737,0.000372448218704028
594,0.035105403689521815,0.013422679933181443,0.0060039349501479645,0.0023730262455160063,0.0009453259468949145,0.00037207749759255457
595,0.035116828668565594,0.013343409874484591,0.005935361329787745,0.0023747767505272977,0.0009489884864949228,0.0003752897210005634
596,0.03352945967965698,0.013357697178148472,0.005909503115564872,0.002363245769448413,0.0009473829143594122,0.00037643942381604623
597,0.033398814212112785,0.013550421596521593,0.005878876799106924,0.00235018675109896,0.0009482126153114606,0.00037648263030214666
598,0.03407659796666509,0.013746396927604045,0.005825779662614272,0.002339877727088716,0.0009465227124603922,0.00037472576650849634
599,0.03514772666339541,0.013358218758763427,0.005815301885012591,0.002331511212538177,0.0009471420338131289,0.0003725235014622296
600,0.03507339259739329,0.01378827533825755,0.0057937669247095334,0.0023278804739828344,0.0009462588058408024,0.0003703193633762255
601,0.032701697221935104,0.01345606000789261,0.005763833636996543,0.002334864002192277,0.0009429316560234695,0.00036682437679462965
602,0.03313582759873034,0.013760066170887786,0.005754127778174968,0.0023408461170588706,0.0009397301566963934,0.00036410573099833607
603,0.03221943028488539,0.013745036408909403,0.005733604425230991,0.002350967724780187,0.0009390094322951051,0.00036136005695856836
604,0.03399023057313134,0.013584515221402804,0.005699126026375231,0.0023486708911526952,0.000945699128962529,0.0003612966747967429
605,0.03660095649066617,0.01409702627770729,0.0056628337732969386,0.002341329501561701,0.0009489602911744286,0.0003603611056070857
606,0.03247909002138686,0.013490743354936253,0.005629082280796279,0.002337127580104077,0.0009505633802869271,0.0003611862160793659
607,0.03206743142048991,0.013715344209531839,0.005621193219054688,0.0023382110391039056,0.0009494567309971788,0.0003605988026975306
608,0.032269983806012904,0.013597234120407775,0.005627775389586471,0.0023306824472103397,0.0009446535745050987,0.000358123743971143
609,0.03303322071064534,0.01350592863580833,0.0055978017323718,0.002338587965073348,0.000946414694676683,0.00035596947733122265
610,0.0344508295625319,0.013586089555456494,0.005588997182595326,0.002344800920756661,0.0009463197376749248,0.0003523361581133952
611,0.03250739252188378,0.013530925758066501,0.005580382033274008,0.0023324727712249957,0.0009524122236668549,0.0003501203873255049
612,0.03218801085708067,0.013603172101883223,0.005552990778611297,0.0023383970709248496,0.0009590523534200861,0.0003484262694462126
613,0.032346504346041444,0.013716933185461426,0.005523067658818286,0.0023447825938448697,0.0009582243292917431,0.00034734441675586465
614,0.033484803278786696,0.013660239807603645,0.005506846011736356,0.0023427469856379655,0.0009596403842901147,0.0003484481653905147
615,0.03438837682749351,0.013688541446911569,0.005513920424335167,0.0023364942830814664,0.0009634835454939121,0.00034831591065798845
616,0.03286555623002727,0.013631024597418322,0.00553589328842193,0.0023271510686834443,0.0009633927452379144,0.0003481051418776507
617,0.032838892379726176,0.013900501931408524,0.005552204918584327,0.0023315116591098336,0.0009627447768941225,0.0003497943196611609
618,0.03334787989715506,0.013784187815960138,0.005551035859557375,0.002339693191991289,0.0009591684318115534,0.0003515845529519443
619,0.034518277220083174,0.01376864692912868,0.005546408086170751,0.0023452731018582364,0.0009488336154449712,0.0003533277393054962
620,0.035123587542481155,0.013779960437177809,0.0055343175360876495,0.0023586750514360466,0.000946750803928805,0.00035527771303778526
621,0.03430520195112895,0.013757706372859939,0.005535510993290886,0.002369175567751906,0.0009456778081144003,0.0003583641931378146
622,0.033547615833898,0.013934929868408321,0.005527839026339592,0.00238573017398703,0.0009445050414125403,0.0003621012139357668
623,0.033452141786259916,0.013685344686108073,0.005519720433699698,0.002389965709759205,0.000941726191972664,0.0003660193249067165
624,0.03386152718791178,0.013642564278206858,0.005519239873124006,0.0023917658697626054,0.0009407529480060734,0.0003689147705392242
625,0.03434037699864783,0.01367990863912946,0.005510712202436706,0.002399851968442426,0.0009382166261316464,0.000370194345797047
626,0.03455946894197017,0.013641171672262373,0.005502177985465656,0.0024003965971153263,0.0009356900103540617,0.0003701225002964634
627,0.03446551694525586,0.013809931324270353,0.005488619353956965,0.0024011549527270582,0.0009384846836103885,0.0003696447728686565
628,0.03429718232466598,0.013732261467179367,0.005492688278504071,0.002409536519363111,0.0009413067940549986,0.0003696712871634881
629,0.03429159061041426,0.014253842186635748,0.00549794102759475,0.002407407100634866,0.0009483299893447171,0.00036945193321610424
630,0.03442886136707731,0.01412180180678943,0.0055106212223868835,0.0023969044504069136,0.0009549187094749817,0.0003710279466521625
631,0.03458642166555517,0.014127735793225668,0.005537796563673596,0.0023813788868067387,0.0009595756221810978,0.00037332969982672954
632,0.034656483089959056,0.014176796398265985,0.005592661803690543,0.002366490827324859,0.0009612871791285485,0.0003730838682591698
633,0.03465526875038334,0.014339384992038422,0.0056084632824343695,0.0023531444955551843,0.0009675497125427708,0.0003730628420461984
634,0.034651858913700595,0.014331110542699848,0.005614283804865715,0.0023455818949437244,0.0009696737479673922,0.00037304082324337147
635,0.03465447254301627,0.014290170370928815,0.005609019510834808,0.00233965488270603,0.0009702407090842803,0.00037198818757595424
636,0.03471582321340282,0.014543201514842705,0.005620251871454758,0.002319136560764032,0.0009650384515127067,0.00037179324835644563
637,0.03487165730566719,0.01434793442888334,0.005618155463335641,0.002311327441207292,0.0009602101137204336,0.0003716843387853433
638,0.034870904940568305,0.014632404247475018,0.005633774985952232,0.00231131411674752,0.0009558812985574275,0.0003703298329328607
639,0.034959053163247815,0.015014444708630236,0.00565317986701711,0.002307081923606084,0.0009519533081096898,0.0003685409664434775
640,0.033948678522822996,0.014271534782421193,0.005679539522948198,0.0023203713722821573,0.0009484136315161616,0.00036701429884395336
641,0.03407118819936885,0.01438310517359538,0.005688912800020795,0.0023255356928548704,0.0009438146517264424,0.00036549979876803715
642,0.03499044713546174,0.01437501466006991,0.0056885145155237,0.00232287386686947,0.0009495925731449361,0.00036470012237647644
643,0.03641211328945297,0.01452346988866985,0.005676240974836786,0.002315537807302599,0.0009523198379078258,0.0003649457211180759
644,0.03648359594034281,0.014407179124120373,0.005672574907858235,0.002300012147381166,0.0009485159495478189,0.00036641815076938767
645,0.035634067837402285,0.014500704540197614,0.005656531094765143,0.0022832550873879403,0.0009537144997321309,0.0003677875915820826
646,0.03498298216276472,0.014429429793843509,0.005645845204949281,0.00227579293673804,0.0009603095802498538,0.000370438508827505
647,0.03507758176985322,0.01441685410972703,0.00562111281886697,0.0022729535605358533,0.0009660428379340731,0.00037209782313750314
648,0.035803880901468896,0.01477458418955114,0.005617501511720357,0.0022778202339572957,0.0009711320170913354,0.0003765340451925722
649,0.03658141901367171,0.014404917094137557,0.005659585989655987,0.002287079586723428,0.000973615332382667,0.0003792150214694659
650,0.036594635352114185,0.014730546140591803,0.005690924788396686,0.002303180110979709,0.0009751536204139152,0.0003808951121066518
651,0.03610328066559574,0.01444955982043609,0.005737563495254281,0.0023126266244387467,0.000977810724781564,0.00038436577282969294
652,0.03565663442802004,0.014371505228492456,0.005786795864083323,0.002312189267137191,0.0009783373624946416,0.000385180848538534
653,0.03545762581023774,0.01429276668563304,0.00584357389616044,0.0023151808105782933,0.0009759705416607033,0.00038646228585561036
654,0.03546059120655976,0.014127135244426464,0.005889341848443125,0.0023111205108923114,0.0009718974742405626,0.00038459296621908977
655,0.035494333076352955,0.01405782980692312,0.005931750705765735,0.0023219938846832005,0.0009698338909442954,0.0003842575997986104
656,0.03530140355788998,0.013937811609494115,0.005944662298541109,0.002324615890787011,0.0009647570031511935,0.0003816167074186816
657,0.03486103947373968,0.013901654742998178,0.005990742466861761,0.002335725146853516,0.000957829629665616,0.0003794996192456198
658,0.034500561108394334,0.013986175438239573,0.006043471539233317,0.0023515581279753414,0.0009565628301958749,0.00037703584277624334
659,0.03444758795084305,0.014320919498152285,0.006076881559109694,0.002352066662378229,0.0009515510049534165,0.0003740499527759127
660,0.03458487429180603,0.01381725867160501,0.006073258604291091,0.0023499267367098095,0.0009452378038626718,0.0003714855168919823
661,0.03459875081583175,0.014075610008735796,0.006053927969485242,0.002347682995140034,0.0009349373698512803,0.00037121781068641494
662,0.03463907446328596,0.0139217553466844,0.006030010317432324,0.002334347653685309,0.000924871500613805,0.00037156556069021385
663,0.03451110563942249,0.013935644838539872,0.006039600980563625,0.002313493215478328,0.0009188312917663324,0.00037229876345627104
664,0.03313099406226286,0.013985155269572955,0.006073360822841578,0.0023053218886081293,0.0009143332817166149,0.000372649125674332
665,0.03326006562841722,0.014095868784425423,0.006095513317487908,0.0022935648359100613,0.0009111892954285498,0.00037316974933996244
666,0.03445182433762887,0.014174976454793558,0.006084442875706471,0.0022862627233258995,0.0009067478832938306,0.00037173183576973926
667,0.03613082392105062,0.014363477635602657,0.00607645997234337,0.002288445929690244,0.0009058345785447261,0.00036962217045781855
668,0.03613696384562465,0.014217442069257383,0.006028726092027235,0.0022849435105611405,0.000905583801126155,0.00036733049797167184
669,0.03355686664147475,0.014519828894132034,0.006002704607430214,0.002288481018140523,0.0009042709851812958,0.0003646380009687916
670,0.03335768895688831,0.014414221878927541,0.0060059781820002095,0.0022913821908153234,0.0009057465235765262,0.0003619930920944733
671,0.03432514986996735,0.014338441141681499,0.005974091267318298,0.002283824470092653,0.0009068023581405454,0.0003596752025641687
672,0.03422246317681825,0.014304473185044854,0.005986264371531335,0.002282327170552512,0.0009054948868454049,0.0003566960786717878
673,0.03350829121996335,0.014406535726158035,0.005969432807862567,0.0022944309928602346,0.0009066245200778385,0.00035541307801929616
674,0.03344120918788521,0.01436816917976224,0.005982833668003475,0.0022957849538013534,0.0009075205733500161,0.0003552450519393741
675,0.033550319391899196,0.01426265723002927,0.0059685811348806446,0.0023096590140435705,0.0009094385780171591,0.00035610631820199017
676,0.034445910774324164,0.01441666240478925,0.005953562193455759,0.002324146134348883,0.0009112145858062681,0.0003549086925312859
677,0.03695812196836141,0.014191525890868485,0.005940890950458506,0.002337548947342422,0.0009096750726543942,0.0003545178285966521
678,0.03482116251361952,0.014654261064228605,0.005928481731484759,0.0023440304449394776,0.0009128977869977376,0.0003557355794091407
679,0.03395302532596124,0.014331531635594471,0.005889810183662581,0.002352430157655733,0.0009106641268630892,0.00035643126362603473
680,0.03400760238987667,0.014096716398632322,0.005846166737279994,0.00236182887041665,0.0009105744072029515,0.0003582068375813055
681,0.03455861442354649,0.01402603886659707,0.00582611100742382,0.002370918278507898,0.0009125309151025059,0.0003600600406979762
682,0.03551366487139818,0.014014921178823784,0.005811349280170491,0.0023837040247329548,0.0009150400353633275,0.0003626432680490469
683,0.03563217581681521,0.013984124228273723,0.0057971559203716366,0.002383014475530632,0.0009154012274763547,0.0003629250964125415
684,0.03393881831277122,0.013911984115761923,0.005802727474784789,0.00237629256193373,0.0009193261286661452,0.0003653499219395283
685,0.03412997934791347,0.013935680968546369,0.005817538750941587,0.0023856875578970606,0.0009209712190526455,0.0003652452370311463
686,0.03475408815782788,0.014093917208889795,0.005838744802609315,0.002393964786406592,0.0009192351690587735,0.0003653915549858981
687,0.035936232364933846,0.01406203166039493,0.0058885391226813815,0.002394952475890422,0.0009136428064887761,0.00036682912187512034
688,0.03645144653101127,0.014120900486657983,0.005899567837440412,0.002407536985908022,0.0009145313386363245,0.00036755724878455434
689,0.0345124335064472,0.014396320174983983,0.005892906417724374,0.0024210942302439887,0.0009105972543055786,0.00036778214605227025
690,0.03513426738804021,0.014140047123963478,0.0058802972910810564,0.0024322287442968514,0.000909167817982547,0.0003669775070667442
691,0.034543946817280145,0.014638050744448008,0.005853626841933832,0.0024376158419110354,0.0009162206068542957,0.0003657741494474465
692,0.03563868846585012,0.014340473958063453,0.005829515297645117,0.002438645901541744,0.0009156052191419995,0.000366203526376883
693,0.03788726440277549,0.014264672682450444,0.005812348879188579,0.0024257109330710824,0.0009142796715555298,0.00036615217822638825
694,0.03416422238817317,0.014225266577786926,0.005819359030639418,0.0024204981752824184,0.0009149411058544843,0.0003685546596098919
695,0.03449458313001467,0.01401109872989307,0.00581677375473368,0.0024224277873212503,0.0009148412051346955,0.0003699277759424973
696,0.034224159219610494,0.013962436635620135,0.005815502749979668,0.002419293238489133,0.0009177640839592597,0.00037056276659754587
697,0.03409277116030266,0.013894208286730386,0.005789409220533311,0.0024140920821339716,0.0009219862870947053,0.00037176902961779035
698,0.03682950941001188,0.013870731838548062,0.005787736609136004,0.0024146862481278755,0.0009255373252589472,0.0003731514977148626
699,0.03395190071342439,0.013974154668946288,0.005785706408404042,0.002418110256239085,0.0009313424296957491,0.0003758088471637235
700,0.034144140985241,0.013976836040970095,0.005803020189869563,0.002409060183526554,0.0009345022598229666,0.0003791927346392961
701,0.03434367315954326,0.013961656371750775,0.005834640168787368,0.002399776279459767,0.0009370686834087563,0.00038190910166119806
702,0.03416480306362019,0.013979726044240005,0.0058802378494552734,0.0023950874748907653,0.0009372697657335371,0.00038396966150737645
703,0.03623977378457495,0.014070583105418446,0.005942771939924288,0.0024009851497089813,0.0009354596565419871,0.0003855849627647918
704,0.0341596520061436,0.013830899401355904,0.005982599325600932,0.0024201667981726188,0.0009342837680252754,0.00038630903530724274
705,0.033704168710284,0.014127591544729595,0.00600466425086716,0.0024168631448065374,0.0009341395012217676,0.0003866835550395484
706,0.03397835917601036,0.013843116867714927,0.0060444111732321625,0.0024262093006263375,0.0009367475036101393,0.0003873091176395224
707,0.034411525111743155,0.014077783466862013,0.006103389437057579,0.0024426680819352037,0.0009375352320673039,0.00038773236285449906
708,0.035179292398313314,0.014074737802479847,0.006123168678709739,0.002452148018445047,0.0009333089209259804,0.00038791870016958107
709,0.03437890299606408,0.014054715092782019,0.00614812577750897,0.002462211810383372,0.0009337636215052028,0.00038769135451051856
710,0.03496627865741354,0.01408300937065101,0.006136975435940404,0.002476098157421413,0.0009309944198955134,0.0003859862178822802
711,0.034630125763993824,0.01415276675367593,0.0061365270184335075,0.002480261543091439,0.000928926301438278,0.0003858997261169149
712,0.0351113378939098,0.014172780848739514,0.0061350761707686715,0.0024829225148090732,0.000924732463511638,0.00038597447413740656
713,0.03651732734247355,0.014267634192711794,0.006171106532409403,0.002475695321221426,0.000919166610555431,0.0003845836575685831
714,0.034361944856565026,0.014295829413043887,0.0062232627636353245,0.0024641097003924176,0.000916552201401177,0.0003835439780111135
715,0.03515581993957476,0.014483974610667054,0.006261467241009602,0.0024622656742788085,0.0009113185167522822,0.00038226878365055965
